,joined,kind,link,location,market,name,pitch,raised,size,stage,website,query,type_,tech,min_size,lifetime,raised_month,k_raised,m_raised,b_raised,latitude,longitude,address
1863,2016-04-01,startup,https://angel.co/princeton-vision,potomac,computer vision,princeton vision,smart surveillance camera,,,,princetonvision.com,artificial intelligence,startup,python,0,35,,,,,39.017936,-77.2094542,
1864,2016-05-01,startup,https://angel.co/predera,san mateo,predictive analytics,predera,building ai platforms for a post ai world,,11-50,,predera.com,artificial intelligence,startup,python,11,34,,,,,37.496904,-122.3330573,
1865,2017-06-01,startup,https://angel.co/lore-ai,paris,developer apis,lore ai,we develop cutting edge machine learning products to solve business problems.,,1-10,,lore.ai,artificial intelligence,startup,python,1,21,,,,,48.8566101,2.3514992,
1866,2016-07-01,startup,https://angel.co/a-i-portfolios,tokyo,finance technology,applied a.i. research,practical application of machine learning and artifical intelligence in finance,,1-10,,papers.ssrn.com,artificial intelligence,startup,python,1,32,,,,,35.6828387,139.7594549,
1867,2017-03-01,startup,https://angel.co/exopm,brooklyn,productivity software,exopm,"enhanced project management automate the routine, focus on whats important",,1-10,,exopm.com,artificial intelligence,startup,python,1,24,,,,,40.6501038,-73.9495823,
1868,2017-07-01,startup,https://angel.co/granular_ai,cambridge,finance technology,granular.ai,meaningful insights into the worlds most opaque economies.,,1-10,,granular.ai,artificial intelligence,startup,python,1,20,,,,,52.2034823,0.1235817,
1869,2017-07-01,startup,https://angel.co/cosmox,,geospatial,cosmox,realtime data and insights of the planet and beyond. community driven geoint.,,1-10,,CosmoX.co,artificial intelligence,startup,python,1,20,,,,,,,
1870,2017-07-01,startup,https://angel.co/gideon-brothers,croatia,robotics,gideon brothers,gideon brothers solves industrial problems with ai powered autonomous robots.,,,,gideonbros.net,artificial intelligence,startup,python,0,20,,,,,45.5643442,17.0118954,
1871,2013-05-01,startup,https://angel.co/affect-labs,edinburgh,developer apis,affect labs,understanding the emotion behind text.,,1-10,,affectlabs.com,artificial intelligence,startup,python,1,70,,,,,55.953346,-3.1883739,
1872,2012-12-01,startup,https://angel.co/analytical-flavor-systems,,specialty foods,analytical flavor systems,ai platform to model human sensory perception & predict consumer preference,,11-50,,Gastrograph.com,artificial intelligence,startup,python,11,75,,,,,,,
1873,2013-11-01,startup,https://angel.co/infotrie,singapore,financial services,infotrie,financial big data and sentiment analysis,,11-50,,infotrie.com,artificial intelligence,startup,python,11,64,,,,,1.2904753,103.8520359,
1874,2013-05-01,startup,https://angel.co/sporting-portal,london,predictive analytics,arena,automated performance analyses,,11-50,,arena.ai,artificial intelligence,startup,python,11,70,,,,,51.5073219,-0.1276474,
1875,2013-07-01,startup,https://angel.co/formcept,bengaluru,,formcept,your analysis platform,,11-50,,formcept.com,artificial intelligence,startup,python,11,68,,,,,12.9791198,77.5912997,
1876,2014-03-01,startup,https://angel.co/braincities,london,blockchains,braincities (r),making cities & businesses smarter with human supportive artificial intelligence.,256000.0,11-50,,braincities.co,artificial intelligence,startup,python,11,60,4266.666666666667,256.0,0.256,0.000256,51.5073219,-0.1276474,
1877,2014-04-01,startup,https://angel.co/sisu-labs-1,london,semantic search,sisu labs,better real time insights through natural language processing and machine learning,,1-10,,sisu-labs.com,artificial intelligence,startup,python,1,59,,,,,51.5073219,-0.1276474,
1878,2014-10-01,startup,https://angel.co/cable-music,san francisco,artificial intelligence,cable music,siri for music your personal dj for everyday,,1-10,,cabl.in,artificial intelligence,startup,python,1,53,,,,,37.7792808,-122.4192363,
1879,2014-12-01,startup,https://angel.co/techpacker,los angeles,saas,techpacker,remove communication issues with manufacturers through machine learning models.,,1-10,,techpacker.com,artificial intelligence,startup,python,1,51,,,,,34.0536834,-118.2427669,
1880,2015-04-01,startup,https://angel.co/wifigen,lahore,advertising platforms,wifigen,wifi based artificially intelligent customer retention platform,,1-10,,wifigen.xyz,artificial intelligence,startup,python,1,47,,,,,31.5655908,74.3141453,
1881,2015-09-01,startup,https://angel.co/vphrase,mumbai,big data analytics,vphrase,"insights from data, in words",,11-50,,vphrase.com,artificial intelligence,startup,python,11,42,,,,,18.9387711,72.8353355,
1882,2016-06-01,startup,https://angel.co/outernets,new york city,advertising platforms,outernets,outernets transforming windows into interactive digital displays,,1-10,,outernets.co,artificial intelligence,startup,python,1,33,,,,,40.7308619,-73.9871558,
1883,2017-01-01,startup,https://angel.co/shoptaki,new york city,b2b,shoptaki,blockchain meets ai and quantum security,,11-50,,Shoptaki.com,artificial intelligence,startup,python,11,26,,,,,40.7308619,-73.9871558,
1884,2017-05-01,startup,https://angel.co/armored-things,boston,enterprise security,armored things,armored things offers intelligence and insights to optimize physical security operations.,,11-50,,armoredthings.com,artificial intelligence,startup,python,11,22,,,,,42.3602534,-71.0582912,
1885,2011-07-01,startup,https://angel.co/edgecase-formerly-compare-metrics,austin,semantic search,edgecase (formerly compare metrics),white label product discovery platform for retailers,16275000.0,11-50,,edgecase.io,machine learning,startup,python,11,93,175000.0,16275.0,16.275,0.016275,30.2711286,-97.7436995,
1886,2013-01-01,startup,https://angel.co/sift-science,san francisco,fraud detection,sift,"help customers proactively prevent fraud, streamline operations, and drive revenue growth.",106600000.0,51-200,,siftscience.com,machine learning,startup,python,51,74,1440540.5405405406,106600.0,106.6,0.1066,37.7792808,-122.4192363,
1887,2014-04-01,startup,https://angel.co/arthena,palo alto,hedge funds,arthena,invest in art online (yc w17),,11-50,,arthena.com,machine learning,startup,python,11,59,,,,,37.4455862,-122.1619289,
1888,2014-12-01,startup,https://angel.co/sigopt,san francisco,b2b,sigopt,the optimization platform that amplifies research,8000000.0,11-50,,sigopt.com,machine learning,startup,python,11,51,156862.74509803922,8000.0,8.0,0.008,37.7792808,-122.4192363,
1889,2012-08-01,startup,https://angel.co/skymind,san francisco,predictive analytics,skymind,"distributed, open core deep learning for enterprise",3000000.0,11-50,,skymind.io,machine learning,startup,python,11,79,37974.6835443038,3000.0,3.0,0.003,37.7792808,-122.4192363,
1890,2012-11-01,startup,https://angel.co/kreditech,hamburg,technology,kreditech,consumer finance technology company,583900000.0,51-200,,kreditech.com,machine learning,startup,python,51,76,7682894.736842105,583900.0,583.9,0.5839,53.550341,10.000654,
1891,2013-03-01,startup,https://angel.co/the-shelf-1,new york city,advertising platforms,the shelf,sophisticated saas platform enabling influencer marketing with precision and at scale.,,11-50,,theshelf.com,machine learning,startup,python,11,72,,,,,40.7308619,-73.9871558,
1892,2013-03-01,startup,https://angel.co/focusmotion,santa monica,mobile health,focusmotion,"focusmotion is the data driven, deep learning solution for orthopedic recovery.",,1-10,,focusmotion.io,machine learning,startup,python,1,72,,,,,34.0250724,-118.4965129,
1893,2013-07-01,startup,https://angel.co/avant-1,louisville,web development,avant,revolutionizing the world of lending by lowering the costs and barriers of borrowing,379000000.0,501-1000,,avant.com,machine learning,startup,python,501,68,5573529.411764706,379000.0,379.0,0.379,38.2542376,-85.759407,
1894,2013-11-01,startup,https://angel.co/enterhq,san francisco,mobile payments,enter,enter gets doctors paid faster than anyone on earth.,,11-50,,enter.health,machine learning,startup,python,11,64,,,,,37.7792808,-122.4192363,
1895,2014-02-01,startup,https://angel.co/mavin,palo alto,mobile advertising,mavin,mobile internet for all,,1-10,,mavin.co,machine learning,startup,python,1,61,,,,,37.4455862,-122.1619289,
1896,2014-06-01,startup,https://angel.co/binded,san francisco,computer vision,binded,copyright made simple,,1-10,,binded.com,machine learning,startup,python,1,57,,,,,37.7792808,-122.4192363,
1897,2014-03-01,startup,https://angel.co/qventus,palo alto,optimization,qventus,optimizing hospital operations,13000000.0,51-200,,qventus.com,machine learning,startup,python,51,60,216666.66666666666,13000.0,13.0,0.013,37.4455862,-122.1619289,
1898,2014-03-01,startup,https://angel.co/thread,london,algorithms,thread,using data and stylists to help men dress well without having to go shopping,15700000.0,11-50,,thread.com,machine learning,startup,python,11,60,261666.66666666666,15700.0,15.7,0.0157,51.5073219,-0.1276474,
1899,2013-01-01,startup,https://angel.co/pixlee,san francisco,big data,pixlee,revolutionizing the relationship between people and brands through user generated photos,5500000.0,11-50,,pixlee.com,machine learning,startup,python,11,74,74324.32432432432,5500.0,5.5,0.0055,37.7792808,-122.4192363,
1900,2013-02-01,startup,https://angel.co/ffl,palo alto,,founder friendly labs,experienced founders and $200k+ in credits,,,,joinffl.com,machine learning,startup,python,0,73,,,,,37.4455862,-122.1619289,
1901,2013-04-01,startup,https://angel.co/compology,san francisco,internet of things,compology,container monitoring for waste,,11-50,,compology.com,machine learning,startup,python,11,71,,,,,37.7792808,-122.4192363,
1902,2014-05-01,startup,https://angel.co/clarifai,new york city,photo sharing,clarifai,amplifying intelligence,40000000.0,51-200,,clarifai.com,machine learning,startup,python,51,58,689655.1724137932,40000.0,40.0,0.04,40.7308619,-73.9871558,
1903,2015-06-01,startup,https://angel.co/constructor-io,san francisco,b2b,constructor.io,personalized and highly relevant search as a service,,11-50,,Constructor.io,machine learning,startup,python,11,45,,,,,37.7792808,-122.4192363,
1904,2012-03-01,startup,https://angel.co/swaggable,burlingame,direct,swaggable,connecting consumer demand with personalized promotions,,1-10,,swaggable.com,machine learning,startup,python,1,84,,,,,37.5841026,-122.3660825,
1905,2013-01-01,startup,https://angel.co/crowdery,mountain view,product design,crowdery,helping companies make products people want. (yc s13),,1-10,,crowdery.com,machine learning,startup,python,1,74,,,,,37.3893889,-122.0832101,
1906,2013-05-01,startup,https://angel.co/wishplz,san francisco,mobile commerce,wishplz,pocket + evernote for shopping,,1-10,,wishplz.com,machine learning,startup,python,1,70,,,,,37.7792808,-122.4192363,
1907,2014-03-01,startup,https://angel.co/rex-animal-health,san francisco,veterinary,rex,empowering livestock producers to optimize yields and manage disease with machine learning,,1-10,,rexanimalhealth.com,machine learning,startup,python,1,60,,,,,37.7792808,-122.4192363,
1908,2016-08-01,startup,https://angel.co/acerta-analytics,waterloo,manufacturing,acerta,predictive anomaly detection for vehicles,,11-50,,acerta.ca,machine learning,startup,python,11,31,,,,,43.466874,-80.524635,
1909,2016-12-01,startup,https://angel.co/9fin,london,data,9fin,ai powered financial data for the bond market,,1-10,,9fin.com,machine learning,startup,python,1,27,,,,,51.5073219,-0.1276474,
1910,2012-08-01,startup,https://angel.co/sociogramics,silicon valley,finance technology,sociogramics,know your customer. identity. employment. behavior.,2600000.0,1-10,,sociogramics.com,machine learning,startup,python,1,79,32911.39240506329,2600.0,2.6,0.0026,37.4429964,-122.1545229,
1911,2013-01-01,startup,https://angel.co/arsenalhealth,boston,health care information technology,arsenal health,machine learning backbone of the healthcare system,,1-10,,arsenalhealth.com,machine learning,startup,python,1,74,,,,,42.3602534,-71.0582912,
1912,2014-08-01,startup,https://angel.co/gogohire,san francisco,sales,gogohire,the invite only sales talent network.,,1-10,,gogohire.com,machine learning,startup,python,1,55,,,,,37.7792808,-122.4192363,
1913,2016-07-01,startup,https://angel.co/goedle_io,berlin,subscription businesses,goedle.io,ai driven marketing automation,,1-10,,goedle.io,machine learning,startup,python,1,32,,,,,52.5170365,13.3888599,
1914,2016-09-01,startup,https://angel.co/breakaway-labs,mountain view,personal health,breakaway labs,transforming habits. changing lives.,,1-10,,breakaway.co,machine learning,startup,python,1,30,,,,,37.3893889,-122.0832101,
1915,2013-07-01,startup,https://angel.co/publet,san francisco,b2b,publet,power the most valuable b2b content on the web (angelpad #8),,1-10,,publet.com,machine learning,startup,python,1,68,,,,,37.7792808,-122.4192363,
1916,2013-11-01,startup,https://angel.co/parzival,san francisco,machine learning,parzival,harnessing the power of research to highlight the knowledge of the worlds best physicians.,,1-10,,parzival.com,machine learning,startup,python,1,64,,,,,37.7792808,-122.4192363,
1917,2014-02-01,startup,https://angel.co/proleads,san francisco,real time,proleads,"b2b social selling, automated, predictable, scalable (500 startups batch12)",,1-10,,proleads.io,machine learning,startup,python,1,61,,,,,37.7792808,-122.4192363,
1918,2014-06-01,startup,https://angel.co/nowsta,new york city,temporary staffing,nowsta,logistics and labor management platform,,1-10,,nowsta.com,machine learning,startup,python,1,57,,,,,40.7308619,-73.9871558,
1919,2015-04-01,startup,https://angel.co/atiim,cambridge,saas,atiim,enterprise goals management & performance management saas,,11-50,,atiim.com,machine learning,startup,python,11,47,,,,,52.2034823,0.1235817,
1920,2016-06-01,startup,https://angel.co/actionbar,tel aviv yafo,saas,actionbar,interactive smart search for web apps,,1-10,,actionbar.io,machine learning,startup,python,1,33,,,,,32.0804808,34.7805274,
1921,2013-01-01,startup,https://angel.co/infer,mountain view,optimization,infer,infer is bringing the predictive power of google to sales and marketing,35000000.0,51-200,,infer.com,machine learning,startup,python,51,74,472972.97297297296,35000.0,35.0,0.035,37.3893889,-122.0832101,
1922,2013-10-01,startup,https://angel.co/datacratic,montreal,real time,datacratic,datacratics real time mldb solves machine learning infrastructure problems.,,1-10,,datacratic.com,machine learning,startup,python,1,65,,,,,45.4972159,-73.6103642,
1923,2013-12-01,startup,https://angel.co/captain-up,tel aviv yafo,apps,captain up,"engagement, retention & loyalty platform",,11-50,,captainup.com,machine learning,startup,python,11,63,,,,,32.0804808,34.7805274,
1924,2015-05-01,startup,https://angel.co/commutifi,boulder,mobility,commutifi,quantified commuting. sustainable change.,,1-10,,commutifi.com,machine learning,startup,python,1,46,,,,,40.0149856,-105.2705456,
1925,2016-07-01,startup,https://angel.co/bot-me,san francisco,messaging,bot.me,message your bot friends,,1-10,,bot.me,machine learning,startup,python,1,32,,,,,37.7792808,-122.4192363,
1926,2016-11-01,startup,https://angel.co/petal-2,new york city,personal finance,petal,"making credit honest, simple, and accessible",,51-200,,petalcard.com,machine learning,startup,python,51,28,,,,,40.7308619,-73.9871558,
1927,2012-03-01,startup,https://angel.co/innovaccer-2,noida,,innovaccer,#500strong data science,15600000.0,51-200,,innovaccer.com,machine learning,startup,python,51,84,185714.2857142857,15600.0,15.6,0.0156,28.5726442,77.3547609,
1928,2012-10-01,startup,https://angel.co/caredotcoach,millbrae,hospitals,care.coach,"say ""hello"" to better care!",,11-50,,care.coach,machine learning,startup,python,11,77,,,,,37.5985468,-122.3871942,
1929,2013-03-01,startup,https://angel.co/featherlight-1,new york city,human resources,featherlight,changing the way employees learn & improve at work.,,1-10,,featherlight.co,machine learning,startup,python,1,72,,,,,40.7308619,-73.9871558,
1930,2013-11-01,startup,https://angel.co/composure,sydney,productivity software,composure,autocomplete for email,,1-10,,getcomposure.com,machine learning,startup,python,1,64,,,,,-33.8548157,151.2164539,
1931,2014-02-01,startup,https://angel.co/advisorconnect,new york city,finance technology,advisorconnect,enterprise sales acceleration platform for financial advisory firms,,11-50,,advisorconnect.co,machine learning,startup,python,11,61,,,,,40.7308619,-73.9871558,
1932,2015-12-01,startup,https://angel.co/foglogic,sunnyvale,saas,foglogic,a whole new way to run enterprise applications,,51-200,,angel.co,machine learning,startup,python,51,39,,,,,37.3688301,-122.0363496,
1933,2012-12-01,startup,https://angel.co/chicisimo,spain,mobile commerce,chicisimo machine learning for fashion,"chicisimo is automating outfit advise, by capturing taste data",,1-10,,chicisimo.com,machine learning,startup,python,1,75,,,,,39.3262345,-4.8380649,
